_id,_index,_score,_type,altitude,cellID,deviceBatteryLevel,deviceIMEI,eventCodes,gpsTime,ignition,ingestionTime,input1,input102,input103,input108,input109,input110,input117,input61,ioState,lac,latitude,location,locationReliable,longitude,mcc,mnc,numberOfSatellites,odometer,offsetRequired,orientation,speed,vehicleBatteryLevel
2_22477676557,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:57:07.000",FALSE,"July 1st 2020, 10:57:07.000",0,100,1,1057,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22477675117,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:57:05.000",FALSE,"July 1st 2020, 10:57:05.000",,,,1056,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477656093,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:56:35.000",FALSE,"July 1st 2020, 10:56:35.000",,,,1055,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477637039,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:56:07.000",FALSE,"July 1st 2020, 10:56:07.000",0,100,1,1054,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22477636969,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:56:05.000",FALSE,"July 1st 2020, 10:56:05.000",,,,1053,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477616596,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:55:35.000",FALSE,"July 1st 2020, 10:55:35.000",,,,1052,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477597488,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:55:07.000",FALSE,"July 1st 2020, 10:55:07.000",0,100,1,1051,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22477597512,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:55:05.000",FALSE,"July 1st 2020, 10:55:05.000",,,,1050,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477577250,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:54:35.000",FALSE,"July 1st 2020, 10:54:35.000",,,,1049,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477559925,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:54:07.000",FALSE,"July 1st 2020, 10:54:07.000",0,100,1,1048,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22477558568,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:54:05.000",FALSE,"July 1st 2020, 10:54:05.000",,,,1047,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477539085,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:53:35.000",FALSE,"July 1st 2020, 10:53:35.000",,,,1046,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477520180,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:53:07.000",FALSE,"July 1st 2020, 10:53:07.000",0,100,1,1045,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22477518775,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:53:05.000",FALSE,"July 1st 2020, 10:53:05.000",,,,1044,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477499716,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:52:35.000",FALSE,"July 1st 2020, 10:52:35.000",,,,1043,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477480674,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:52:07.000",FALSE,"July 1st 2020, 10:52:07.000",0,100,1,1042,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22477479344,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:52:05.000",FALSE,"July 1st 2020, 10:52:05.000",,,,1041,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477460268,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:51:35.000",FALSE,"July 1st 2020, 10:51:36.000",,,,1040,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477441153,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:51:07.000",FALSE,"July 1st 2020, 10:51:07.000",0,100,1,1039,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22477441132,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:51:05.000",FALSE,"July 1st 2020, 10:51:05.000",,,,1038,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477420613,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:50:35.000",FALSE,"July 1st 2020, 10:50:35.000",,,,1037,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477402224,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:50:07.000",FALSE,"July 1st 2020, 10:50:07.000",0,100,1,1036,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22477400890,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:50:05.000",FALSE,"July 1st 2020, 10:50:06.000",,,,1035,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477380802,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:49:35.000",FALSE,"July 1st 2020, 10:49:35.000",,,,1034,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477361147,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:49:07.000",FALSE,"July 1st 2020, 10:49:07.000",0,100,1,1033,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22477359726,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:49:05.000",FALSE,"July 1st 2020, 10:49:06.000",,,,1032,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477340200,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:48:35.000",FALSE,"July 1st 2020, 10:48:35.000",,,,1031,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477321281,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:48:07.000",FALSE,"July 1st 2020, 10:48:07.000",0,100,1,1030,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22477319910,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:48:05.000",FALSE,"July 1st 2020, 10:48:05.000",,,,1029,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477300636,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:47:35.000",FALSE,"July 1st 2020, 10:47:35.000",,,,1028,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477281405,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:47:07.000",FALSE,"July 1st 2020, 10:47:07.000",0,100,1,1027,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22477281348,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:47:05.000",FALSE,"July 1st 2020, 10:47:05.000",,,,1026,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477260769,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:46:35.000",FALSE,"July 1st 2020, 10:46:35.000",,,,1025,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477243304,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:46:07.000",FALSE,"July 1st 2020, 10:46:07.000",0,100,1,1024,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22477241956,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:46:05.000",FALSE,"July 1st 2020, 10:46:05.000",,,,1023,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477222915,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:45:35.000",FALSE,"July 1st 2020, 10:45:35.000",,,,1022,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477204252,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:45:07.000",FALSE,"July 1st 2020, 10:45:07.000",0,100,1,1021,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22477202920,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:45:05.000",FALSE,"July 1st 2020, 10:45:05.000",,,,1020,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477183576,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:44:35.000",FALSE,"July 1st 2020, 10:44:35.000",,,,1019,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477164840,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:44:07.000",FALSE,"July 1st 2020, 10:44:07.000",0,100,1,1018,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22477163421,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:44:05.000",FALSE,"July 1st 2020, 10:44:05.000",,,,1017,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477144301,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:43:35.000",FALSE,"July 1st 2020, 10:43:35.000",,,,1016,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477124907,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:43:07.000",FALSE,"July 1st 2020, 10:43:07.000",0,100,1,1015,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22477124851,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:43:05.000",FALSE,"July 1st 2020, 10:43:06.000",,,,1014,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477104193,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:42:35.000",FALSE,"July 1st 2020, 10:42:35.000",,,,1013,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477086620,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:42:07.000",FALSE,"July 1st 2020, 10:42:07.000",0,100,1,1012,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22477085238,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:42:05.000",FALSE,"July 1st 2020, 10:42:06.000",,,,1011,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477065715,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:41:35.000",FALSE,"July 1st 2020, 10:41:35.000",,,,1010,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477046734,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:41:07.000",FALSE,"July 1st 2020, 10:41:07.000",0,100,1,1009,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22477045389,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:41:05.000",FALSE,"July 1st 2020, 10:41:06.000",,,,1008,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477026153,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:40:35.000",FALSE,"July 1st 2020, 10:40:35.000",,,,1007,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22477006653,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:40:07.000",FALSE,"July 1st 2020, 10:40:07.000",0,100,1,1006,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22477005260,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:40:05.000",FALSE,"July 1st 2020, 10:40:05.000",,,,1005,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22476985829,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:39:35.000",FALSE,"July 1st 2020, 10:39:36.000",,,,1004,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22476966533,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:39:07.000",FALSE,"July 1st 2020, 10:39:07.000",0,100,1,1003,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22476966489,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:39:05.000",FALSE,"July 1st 2020, 10:39:05.000",,,,1002,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22476945639,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:38:35.000",FALSE,"July 1st 2020, 10:38:35.000",,,,1001,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22476928026,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:38:07.000",FALSE,"July 1st 2020, 10:38:07.000",0,100,1,1000,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22476926531,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:38:05.000",FALSE,"July 1st 2020, 10:38:05.000",,,,999,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22476907728,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:37:35.000",FALSE,"July 1st 2020, 10:37:35.000",,,,998,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22476889092,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:37:07.000",FALSE,"July 1st 2020, 10:37:07.000",0,100,1,997,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22476887803,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:37:05.000",FALSE,"July 1st 2020, 10:37:05.000",,,,996,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22476868714,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:36:35.000",FALSE,"July 1st 2020, 10:36:35.000",,,,995,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22476849818,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:36:07.000",FALSE,"July 1st 2020, 10:36:07.000",0,100,1,994,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22476848408,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:36:05.000",FALSE,"July 1st 2020, 10:36:05.000",,,,993,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22476829297,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:35:35.000",FALSE,"July 1st 2020, 10:35:35.000",,,,992,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22476810517,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:35:07.000",FALSE,"July 1st 2020, 10:35:07.000",0,100,1,991,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22476810484,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:35:05.000",FALSE,"July 1st 2020, 10:35:05.000",,,,990,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22476790200,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:34:35.000",FALSE,"July 1st 2020, 10:34:35.000",,,,989,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22476771559,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:34:07.000",FALSE,"July 1st 2020, 10:34:07.000",0,100,1,988,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22476771489,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:34:05.000",FALSE,"July 1st 2020, 10:34:05.000",,,,987,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22476750952,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:33:35.000",FALSE,"July 1st 2020, 10:33:35.000",,,,986,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22476733566,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:33:07.000",FALSE,"July 1st 2020, 10:33:07.000",0,100,1,985,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22476732186,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:33:05.000",FALSE,"July 1st 2020, 10:33:05.000",,,,984,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22476712797,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:32:35.000",FALSE,"July 1st 2020, 10:32:35.000",,,,983,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22476693777,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:32:07.000",FALSE,"July 1st 2020, 10:32:07.000",0,100,1,982,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22476692341,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:32:05.000",FALSE,"July 1st 2020, 10:32:05.000",,,,981,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22476672884,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:31:35.000",FALSE,"July 1st 2020, 10:31:35.000",,,,980,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22476653811,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:31:07.000",FALSE,"July 1st 2020, 10:31:07.000",0,100,1,979,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22476653814,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:31:05.000",FALSE,"July 1st 2020, 10:31:05.000",,,,978,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22476633410,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:30:35.000",FALSE,"July 1st 2020, 10:30:35.000",,,,977,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22476614512,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:30:07.000",FALSE,"July 1st 2020, 10:30:07.000",0,100,1,976,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22476614485,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:30:05.000",FALSE,"July 1st 2020, 10:30:05.000",,,,975,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22476593812,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:29:35.000",FALSE,"July 1st 2020, 10:29:35.000",,,,974,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22476575609,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:29:07.000",FALSE,"July 1st 2020, 10:29:07.000",0,100,1,973,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22476574212,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:29:05.000",FALSE,"July 1st 2020, 10:29:05.000",,,,972,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22476555374,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:28:35.000",FALSE,"July 1st 2020, 10:28:35.000",,,,971,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22476536572,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:28:07.000",FALSE,"July 1st 2020, 10:28:07.000",0,100,1,970,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22476535245,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:28:05.000",FALSE,"July 1st 2020, 10:28:05.000",,,,969,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22476516750,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:27:35.000",FALSE,"July 1st 2020, 10:27:36.000",,,,968,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22476497942,device-sensor-data-v1-2020-7-1,,_doc,0,,0,358735074618900,,"July 1st 2020, 10:27:07.000",FALSE,"July 1st 2020, 10:27:07.000",0,100,1,967,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22476497917,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:27:05.000",FALSE,"July 1st 2020, 10:27:05.000",,,,966,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
2_22476477225,device-sensor-data-v1-2020-7-1,,_doc,0,7458,0,358735074618900,,"July 1st 2020, 10:26:35.000",FALSE,"July 1st 2020, 10:26:35.000",,,,965,,real-time,0,,0,1125,28.052,"28.052311,77.766827",TRUE,77.767,404,97,15,"3,42,39,848",TRUE,299,0,0
